image,agriculture,clear,cloudy,primary,road,shifting,water,partly_cloudy,haze,habitation,slash_burn,cultivation,blooming,bare_ground,selective_logging,conventional_mine,artisinal_mine,blow_down
train_7768,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
train_7769,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_7770,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7771,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
train_7772,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7773,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7774,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7775,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7776,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7777,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
train_7778,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7779,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
train_7780,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7781,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7782,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7783,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_7784,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7785,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_7786,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7787,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7788,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7789,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
train_7790,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
train_7791,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7792,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7793,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
train_7794,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7795,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7796,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
train_7797,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7798,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7799,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7800,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7801,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7802,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
train_7803,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7804,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
train_7805,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
train_7806,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
train_7807,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7808,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
train_7809,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7810,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
train_7811,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
train_7812,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7813,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7814,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7815,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7816,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7817,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7818,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0
train_7819,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_7820,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7821,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
train_7822,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
train_7823,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7824,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7825,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7826,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7827,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
train_7828,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7829,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7830,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7831,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
train_7832,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_7833,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_7834,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7835,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7836,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_7837,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
train_7838,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
train_7839,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7840,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_7841,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
train_7842,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7843,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
train_7844,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7845,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7846,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7847,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7848,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0
train_7849,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
train_7850,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_7851,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
train_7852,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7853,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7854,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7855,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
train_7856,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
train_7857,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
train_7858,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7859,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7860,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
train_7861,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_7862,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_7863,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_7864,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
train_7865,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
train_7866,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7867,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7868,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
train_7869,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7870,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
train_7871,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_7872,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7873,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
train_7874,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_7875,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
train_7876,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_7877,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
train_7878,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
train_7879,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
train_7880,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7881,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
train_7882,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7883,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
train_7884,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7885,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
train_7886,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
train_7887,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7888,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
train_7889,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7890,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
train_7891,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7892,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7893,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
train_7894,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7895,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7896,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
train_7897,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7898,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
train_7899,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7900,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7901,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
train_7902,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
train_7903,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7904,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7905,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7906,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
train_7907,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
train_7908,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
train_7909,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
train_7910,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
train_7911,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
train_7912,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_7913,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
train_7914,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7915,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7916,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
train_7917,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
train_7918,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
train_7919,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
train_7920,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
train_7921,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7922,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
train_7923,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
train_7924,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7925,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
train_7926,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7927,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
train_7928,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_7929,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7930,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
train_7931,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7932,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
train_7933,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
train_7934,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
train_7935,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_7936,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7937,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7938,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7939,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7940,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_7941,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7942,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7943,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
train_7944,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7945,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7946,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7947,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7948,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
train_7949,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7950,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7951,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7952,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7953,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7954,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
train_7955,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_7956,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
train_7957,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
train_7958,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7959,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7960,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7961,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0
train_7962,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
train_7963,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7964,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
train_7965,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7966,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_7967,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
train_7968,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
train_7969,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
train_7970,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_7971,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7972,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
train_7973,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7974,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7975,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7976,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
train_7977,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
train_7978,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7979,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_7980,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7981,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7982,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_7983,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
train_7984,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
train_7985,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
train_7986,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
train_7987,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7988,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
train_7989,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
train_7990,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_7991,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7992,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
train_7993,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
train_7994,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
train_7995,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
train_7996,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7997,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7998,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7999,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_8000,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
train_8001,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_8002,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
train_8003,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_8004,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
train_8005,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
train_8006,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
train_8007,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
train_8008,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
train_8009,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
train_8010,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
train_8011,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
train_8012,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_8013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_8014,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_8015,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_8016,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
train_8017,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_8018,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_8019,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
train_8020,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
train_8021,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
train_8022,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
train_8023,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
train_8024,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_8025,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_8026,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_8027,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_8028,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_8029,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
train_8030,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_8031,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_8032,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_8033,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_8034,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_8035,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
train_8036,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_8037,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_8038,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
train_8039,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_8040,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
train_8041,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_8042,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_8043,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_8044,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_8045,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_8046,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_8047,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
train_8048,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0
train_8049,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
train_8050,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_8051,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_8052,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_8053,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
train_8054,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_8055,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_8056,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_8057,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_8058,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_8059,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
train_8060,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_8061,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_8062,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_8063,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_8064,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_8065,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
train_8066,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_8067,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_8068,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_8069,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_8070,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_8071,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_8072,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_8073,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
train_8074,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
train_8075,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
train_8076,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
train_8077,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
train_8078,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_8079,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_8080,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_8081,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
train_8082,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_8083,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
train_8084,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_8085,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_8086,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_8087,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_8088,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
train_8089,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
train_8090,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
train_8091,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
train_8092,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
train_8093,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_8094,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
train_8095,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_8096,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
train_8097,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
train_8098,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_8099,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_8100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_8101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_8102,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_8103,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_8104,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_8105,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_8106,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
